45.137.83.90,52.37403106689453,4.889689922332764
212.102.57.89,50.11880111694336,8.684300422668457
81.171.5.232,51.96049880981445,4.5100998878479
98.128.173.1,57.70650100708008,11.967000007629395
91.121.79.59,50.61579895019531,3.164299964904785
185.65.134.252,52.37590026855469,4.897500038146973
168.119.90.38,51.29930114746094,9.491000175476074
190.2.146.232,52.37590026855469,4.897500038146973
91.193.6.10,45.4994010925293,-73.57029724121094
146.70.58.131,32.779701232910156,-96.80220031738281
169.150.196.25,52.37590026855469,4.897500038146973
84.17.46.26,52.37590026855469,4.897500038146973
37.221.171.194,44.41170120239258,26.042200088500977
45.134.142.200,25.76889991760254,-80.1946029663086
185.192.69.74,51.49639892578125,-0.12240000069141388
185.65.135.217,59.30979919433594,17.97960090637207
84.17.46.18,52.37590026855469,4.897500038146973
