194.156.136.30,0
112.203.215.190,0
212.102.42.90,3
103.178.62.225,0
102.129.152.199,0
103.60.175.69,0
103.219.20.190,0
190.43.56.49,0
91.90.120.143,3
91.90.120.143,3
103.80.61.56,0
39.42.251.182,0
124.105.79.182,0
102.115.176.82,0
185.192.70.230,2
49.36.181.64,0
120.28.150.240,0
103.137.12.172,0
103.46.201.52,0
185.229.59.66,0
171.101.110.128,0
79.30.203.211,0
83.243.170.187,0
136.158.59.29,0
119.73.103.147,0
220.93.30.230,0
193.36.224.117,0
61.0.7.4,0
152.57.27.52,0
46.210.12.69,0
92.40.170.12,0
103.137.14.140,0
92.98.253.83,0
89.115.37.38,0
172.219.76.172,0
106.204.132.125,0
154.47.23.121,0
103.87.142.174,0
125.128.132.242,0
216.131.121.46,10
103.196.106.248,0
106.204.132.125,0
5.182.32.10,0
83.128.93.52,0
188.252.198.241,0
188.252.198.241,0
188.113.116.154,0
136.144.17.181,0
119.246.159.41,0
103.102.117.120,0
195.154.166.20,0
160.238.38.34,0
45.132.224.130,0
203.189.119.93,0
185.212.118.225,0
81.109.15.28,0
103.159.154.189,0
85.203.36.117,0
146.70.171.196,0
45.88.220.160,0
118.172.75.201,0
114.130.157.205,0
185.148.0.81,0
103.137.24.238,18
136.144.17.182,0
60.234.106.57,0
182.253.171.14,0
178.237.222.82,2
45.118.63.52,0
41.150.32.118,0
72.83.180.131,0
45.132.225.230,0
5.29.12.103,0
217.64.148.119,0
136.38.1.246,0
175.100.68.163,0
89.187.183.178,0
89.143.48.110,0
181.46.164.207,0
90.157.159.227,0
190.43.56.49,0
47.17.188.132,0
72.21.17.9,0
199.47.65.191,0
125.128.132.242,0
154.47.23.121,0
173.49.77.60,0
119.94.0.79,0
41.210.25.179,0
182.253.171.14,0
171.101.110.128,0
173.63.116.173,0
85.237.224.48,0
221.141.173.201,0
196.188.35.138,0
71.247.210.82,0
78.69.247.93,0
188.68.83.224,0
84.64.192.175,0
150.249.159.110,0
