81.171.5.232,is_datacenter
37.48.74.20,is_datacenter
81.171.5.232,is_datacenter
81.171.17.80,is_datacenter
69.195.158.163,is_datacenter
178.162.145.25,is_datacenter
198.54.134.111,is_vpn,is_datacenter
82.65.125.114,is_tor
104.149.140.117,is_tor,is_datacenter
51.15.177.140,is_tor,is_datacenter
91.121.79.59,is_datacenter
54.37.159.37,is_datacenter
82.65.125.114,is_tor
82.65.125.114,is_tor
