51.159.101.175,is_datacenter
148.251.2.71,is_datacenter
37.187.109.201,is_datacenter
95.217.105.119,is_datacenter
163.172.50.202,is_datacenter
193.27.13.110,is_vpn,is_datacenter
156.146.62.159,is_vpn,is_bot,is_datacenter
82.102.27.195,is_vpn,is_datacenter
72.212.32.122,is_tor
138.199.16.14,is_vpn,is_datacenter
138.199.6.211,is_proxy,is_vpn,is_datacenter
65.108.225.61,is_datacenter
5.189.186.78,is_datacenter
159.48.53.58,is_datacenter
194.49.52.218,is_vpn,is_datacenter
110.235.234.167,is_proxy
198.54.134.147,is_vpn,is_datacenter
