188.126.89.83,60.16899871826172,24.643699645996094
194.126.177.67,50.11880111694336,8.684300422668457
194.60.86.220,40.760780334472656,-111.89105224609375
102.129.235.84,38.895111083984375,-77.03636932373047
37.19.206.57,39.04372024536133,-77.48748779296875
194.126.177.67,50.11880111694336,8.684300422668457
45.252.189.16,-33.871498107910156,151.2006072998047
185.195.233.175,59.30979919433594,17.97960090637207
201.46.163.14,-12.004899978637695,-38.358699798583984
141.98.255.143,55.6077995300293,12.998200416564941
195.154.166.20,48.85820007324219,2.33870005607605
45.87.250.252,19.428470611572266,-99.1276626586914
193.32.2.132,52.37403106689453,4.889689922332764
173.239.224.199,32.779701232910156,-96.80220031738281
185.174.108.142,51.51279067993164,-0.091839998960495
124.219.197.64,35.68370056152344,139.6804962158203
103.209.254.112,-37.83720016479492,144.93539428710938
138.199.34.131,48.18330001831055,17.037900924682617
198.44.128.145,39.750099182128906,-104.99569702148438
213.152.161.69,52.38909912109375,4.656300067901611
