188.126.89.83,60.16899871826172,24.643699645996094
194.71.217.75,59.32469940185547,18.055999755859375
37.19.206.57,39.04372024536133,-77.48748779296875
77.247.95.108,40.72669982910156,19.561199188232422
89.100.127.214,53.38349914550781,-6.194399833679199
45.252.189.16,-33.871498107910156,151.2006072998047
61.12.85.130,12.963399887084961,77.58550262451172
185.195.233.175,59.30979919433594,17.97960090637207
201.46.163.14,-12.004899978637695,-38.358699798583984
42.229.217.184,36.09600067138672,114.38279724121094
141.98.255.143,55.6077995300293,12.998200416564941
77.247.95.108,40.72669982910156,19.561199188232422
213.152.161.69,52.38909912109375,4.656300067901611
